bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl
9.6089,18,4.5958,0.7653,63.0951,9.04,3.2621,0.0554,1,0.0397,0.9395,4.1157,ACE,2024-09-20,0,-9.9034
10.8593,0,2.8824,0.7252,68.3209,9.2273,4.7284,0.1648,1,0.0554,1.0,1.0004,ACMESOLAR,2025-05-14,0,10.3761
9.3755,14,12.3532,0.6978,67.285,8.1127,4.1235,0.1316,0,-0.088,0.8818,-6.1671,ACMESOLAR,2026-03-13,0,7.0816
9.6838,1,3.8689,0.801,69.2552,8.0663,4.1209,0.1848,1,0.0083,1.0799,23.037,ACUTAAS,2022-04-28,0,-12.3075
9.9447,5,7.6112,0.8051,67.6404,22.0408,3.598,0.0671,1,0.0007,1.0085,23.1265,ACUTAAS,2022-07-07,0,-2.2173
9.7439,27,7.6015,0.8104,67.8101,13.2318,3.6282,0.1026,1,0.0586,1.1387,5.7575,ACUTAAS,2022-09-13,0,-13.6036
4.4827,11,3.3608,0.4879,58.9893,12.2207,2.2362,0.0069,1,0.0331,0.8722,10.836,ACUTAAS,2022-11-04,0,-6.8142
4.0976,13,1.8238,0.8322,55.4854,10.2028,2.7835,-0.0037,1,0.0695,0.7897,-1.626,ACUTAAS,2023-12-14,0,-10.7966
7.4773,19,2.3683,0.4896,61.8863,8.467,4.4322,0.0561,1,0.0664,0.8353,-0.5716,ACUTAAS,2023-12-22,0,-10.9145
6.6927,67,3.8799,0.7406,62.8757,11.4179,3.0236,0.0415,1,0.0286,0.7741,-1.8608,ACUTAAS,2024-03-04,0,-10.9319
11.264,0,3.3802,0.8192,67.2116,9.4587,3.188,0.0848,1,0.0254,0.8802,9.0483,ACUTAAS,2024-04-09,0,-7.8748
10.0281,0,2.5363,0.8651,66.1838,11.9975,4.4638,0.1577,0,-0.0226,1.7567,88.8054,ACUTAAS,2024-12-24,0,-15.3789
8.3798,6,5.4165,0.8586,69.3523,15.9838,3.6069,0.1786,1,0.0191,1.5152,63.2212,ACUTAAS,2025-11-24,0,-14.0734
10.0463,0,3.7954,0.809,68.0224,12.2357,3.3793,0.0905,0,-0.0215,1.5914,26.4187,ACUTAAS,2026-01-28,0,10.812
10.2627,0,1.6574,0.8814,67.5732,9.423,3.6921,0.186,0,-0.0343,1.5723,32.769,ACUTAAS,2026-03-05,0,-5.4707
6.4414,24,3.0826,0.8302,60.4438,11.3011,3.0823,0.0638,1,0.0175,1.0,0.0,ADANIENSOL,2016-09-16,0,-8.4217
8.54,37,6.9396,0.5672,64.7287,11.8113,4.4995,0.0927,1,0.005,1.0,0.0,ADANIENSOL,2016-10-05,0,-3.583
7.1954,34,4.2004,0.6341,63.0572,10.976,3.6396,0.0613,1,0.0407,1.6755,21.2823,ADANIENSOL,2017-04-03,0,7.4545
13.5234,0,4.0296,0.6145,62.5067,9.0629,4.8556,0.0032,0,-0.0529,1.0912,16.1078,ADANIENSOL,2018-11-01,0,10.8857
12.0381,0,8.608,0.7537,67.2671,20.9362,4.8621,0.1093,1,0.0495,1.2447,31.4334,ADANIENSOL,2019-03-15,0,-11.7146
13.246,0,7.4649,0.7775,68.0748,13.021,4.3913,0.1037,1,0.0316,0.919,11.9064,ADANIENSOL,2019-05-28,0,-14.2686
8.3327,5,4.9442,0.593,59.5763,9.602,4.9958,0.0634,1,0.017,1.067,10.014,ADANIENSOL,2019-07-02,0,-12.918
7.1369,19,5.5265,0.3341,61.8542,13.9077,4.0082,0.0664,1,0.0301,1.1094,1.3777,ADANIENSOL,2019-10-15,0,7.4406
9.983,23,2.2686,0.7523,68.9647,9.7703,4.4004,0.1169,1,0.0406,1.1504,13.9039,ADANIENSOL,2019-10-22,0,1.6654
12.7823,0,3.6617,1.0,66.4661,12.4663,4.2251,0.1115,1,0.0471,0.9126,32.4736,ADANIENSOL,2020-08-20,0,-12.4964
5.1603,6,2.9464,0.7798,67.0817,10.1772,3.2883,0.1255,1,0.0731,1.1482,17.9541,ADANIENSOL,2020-11-09,0,22.8429
11.7437,0,2.1977,0.9272,61.3698,10.5371,4.7527,0.0187,0,-0.0292,1.4747,21.4923,ADANIENSOL,2022-06-29,1,58.07
7.9578,7,1.7145,0.6809,65.1554,10.3562,3.4522,0.0945,1,0.0004,0.7559,-12.884,ADANIENSOL,2023-08-18,0,-3.7543
8.4181,11,3.1372,0.8682,68.9027,14.4016,3.564,0.091,1,0.0195,1.161,49.7899,ADANIENSOL,2024-02-26,0,-12.6134
11.6469,0,2.5556,0.8212,62.911,8.0248,4.3214,0.0768,0,-0.0226,0.9616,7.916,ADANIENSOL,2024-11-06,0,-9.591
6.5356,9,3.7864,0.7567,64.4353,10.9597,2.4037,0.1182,1,0.0372,1.0045,17.4781,ADANIENSOL,2025-10-29,0,1.2337
9.7755,25,2.1443,0.8369,62.0755,11.3017,4.3547,0.0929,0,-0.0228,1.2122,10.4786,ADANIENSOL,2026-04-08,0,15.9905
9.8097,6,3.6286,0.9227,62.186,12.8038,4.8056,0.0712,1,0.0322,1.5507,63.7468,ADANIENT,2017-06-06,0,1.6092
6.4884,8,2.9477,0.9379,65.9637,10.5075,3.2428,0.1268,1,0.0276,1.5055,44.1837,ADANIENT,2017-07-12,0,-6.7691
7.0487,10,3.4694,0.862,67.9262,16.017,3.3679,0.0476,1,0.0285,2.4718,56.6542,ADANIENT,2021-08-06,0,-11.6183
8.9957,27,3.4033,0.946,68.7178,9.5011,2.4728,0.0975,1,0.0325,1.128,17.806,ADANIENT,2022-01-11,0,-8.7443
7.5127,5,1.9455,0.8757,66.868,14.6186,2.6654,0.0596,1,0.0363,1.4383,65.472,ADANIENT,2022-11-01,0,8.0458
5.5423,44,2.8873,0.5673,61.4945,9.4373,2.9778,0.0578,1,0.0004,1.3684,43.4774,ADANIENT,2023-08-18,0,-6.126
7.605,9,6.6476,0.6255,64.7382,19.3012,2.928,0.0295,1,0.0153,0.8863,0.6207,ADANIENT,2023-11-28,0,13.6825
12.8282,0,2.5319,0.4068,68.7187,11.1096,3.4698,0.0793,1,0.0553,0.9081,4.7552,ADANIENT,2023-12-04,0,10.8755
7.7977,4,3.9173,0.9061,56.6425,14.8788,2.6242,-0.017,0,-0.0228,0.8286,-15.5765,ADANIENT,2024-12-30,0,-9.7194
9.1134,21,3.6715,0.7917,59.2846,14.2732,3.3133,0.0737,1,0.0568,0.8622,1.4942,ADANIENT,2025-05-05,0,-0.3321
11.1399,0,2.4282,0.853,67.1328,11.152,4.1058,0.1049,1,0.0548,1.7806,51.6836,ADANIGREEN,2022-04-04,0,11.0178
10.4338,0,5.2999,0.8526,64.5181,17.4049,3.1837,0.0397,0,-0.0217,0.9043,-10.9568,ADANIGREEN,2023-01-16,0,-8.0631
4.7749,17,4.1807,0.8023,58.9637,20.2892,2.9331,0.0063,1,0.0366,0.9963,-5.6882,ADANIGREEN,2024-07-25,0,-1.8673
10.1159,0,3.5908,0.5933,56.8903,9.7081,4.1779,0.0798,1,0.0568,0.5907,-10.0545,ADANIGREEN,2025-05-05,0,1.382
9.1185,20,8.6497,0.4074,69.9907,12.8897,2.3205,0.0587,1,0.0178,1.0231,6.5598,ADANIGREEN,2025-09-19,0,-2.2529
6.3532,8,9.9377,0.7562,63.8854,21.5526,2.6431,0.1023,1,0.0372,1.1537,19.1221,ADANIGREEN,2025-10-29,0,-7.5418
6.8219,32,2.1073,0.8959,67.6711,9.3224,2.612,0.0893,1,0.0542,1.1927,13.2082,ADANIPORTS,2017-03-16,0,0.8629
4.6644,25,1.9358,0.8377,61.0403,9.0711,2.2194,0.0394,1,0.018,1.1739,18.7749,ADANIPORTS,2017-09-14,0,-4.9544
9.6518,27,3.8833,0.7481,61.7995,17.1924,3.3322,0.0725,1,0.0311,1.0895,4.9305,ADANIPORTS,2019-05-20,0,-1.8203
10.3917,0,5.3992,0.4005,62.3402,8.3483,4.2607,0.0825,1,0.0123,1.0681,6.7863,ADANIPORTS,2019-05-23,0,-1.6881
6.3762,21,2.3554,0.8277,58.6483,15.9835,2.243,0.0098,1,0.0144,1.0471,2.2414,ADANIPORTS,2019-09-20,0,-0.3591
4.5222,14,2.7471,0.6474,68.6281,8.7992,2.6706,0.1254,1,0.0928,1.1421,-0.6047,ADANIPORTS,2020-07-03,0,-8.8085
6.5154,18,1.5309,0.6537,63.4608,8.2322,3.2812,0.0755,1,0.0966,0.8646,14.2836,ADANIPORTS,2020-11-17,0,13.1702
9.7784,23,2.3049,0.625,64.5321,8.3517,3.082,0.0993,1,0.0976,0.874,23.6212,ADANIPORTS,2020-11-24,0,9.0866
8.4449,4,2.6664,0.7695,58.4943,11.0617,2.7212,0.0246,0,-0.0247,0.8783,8.3878,ADANIPORTS,2021-11-24,0,-8.8834
5.4835,15,2.1196,0.9059,60.1835,8.6869,2.319,0.0428,1,0.0325,0.9261,2.7325,ADANIPORTS,2022-01-11,0,-6.77
9.9604,11,2.871,0.7571,64.8492,8.0453,2.5611,0.0445,1,0.0339,1.0431,32.2869,ADANIPORTS,2022-11-09,0,-5.0599
6.9702,27,5.532,0.6066,66.2944,11.3752,2.8799,0.09,1,0.0359,0.8204,-10.9688,ADANIPORTS,2023-05-22,0,-3.9211
3.905,54,2.7925,0.9328,60.359,13.446,2.293,0.0641,1,0.0322,0.8912,33.8701,ADANIPORTS,2023-06-28,0,10.4747
5.7032,60,4.2124,0.655,64.7953,17.9704,2.3061,0.0357,1,0.0153,1.0791,15.359,ADANIPORTS,2023-11-28,1,55.2941
9.733,172,4.4207,0.8963,62.9801,16.7957,3.2943,0.0446,0,-0.0046,1.094,6.1876,ADANIPORTS,2026-02-03,0,-5.3644
5.3242,23,3.2794,0.6774,61.7731,10.0817,2.773,0.024,1,0.0324,1.0,0.0,ADANIPOWER,2016-09-09,0,-7.234
7.9092,9,2.1235,0.8814,63.4939,13.0816,3.1004,0.0717,1,0.0355,0.9013,18.1159,ADANIPOWER,2017-10-26,0,-1.4916
8.0007,30,1.8678,0.8101,63.5344,9.0241,3.9888,0.0497,0,-0.0179,1.2409,41.9822,ADANIPOWER,2019-09-11,0,-6.3848
4.9591,17,2.8944,0.8545,60.1896,8.2302,2.23,0.016,1,0.0169,1.2067,5.9701,ADANIPOWER,2020-01-01,0,-6.6016
3.7674,35,2.5546,0.8529,59.2692,12.8999,2.0659,0.0042,1,0.0605,0.6477,21.7608,ADANIPOWER,2020-08-07,0,-1.3915
4.9642,46,10.1781,0.0816,69.469,13.7173,2.3873,0.0275,1,0.0576,0.9057,5.3073,ADANIPOWER,2020-11-06,0,-6.4005
10.4923,0,5.2819,0.7596,66.3735,8.9799,3.8927,0.1149,1,0.0727,1.1391,55.3596,ADANIPOWER,2021-02-12,1,49.6959
6.8059,24,6.865,0.863,67.7948,20.3329,2.98,0.0606,1,0.03,0.8647,10.3553,ADANIPOWER,2022-01-10,0,-4.9633
6.5601,8,4.8641,0.8896,60.9428,21.9933,2.9008,0.0303,1,0.0401,0.8624,20.9437,ADANIPOWER,2023-07-25,1,33.208
10.2278,0,3.3576,0.8625,66.805,8.6286,3.3375,0.0731,1,0.0374,0.9484,36.6842,ADANIPOWER,2023-07-31,1,26.5198
5.4405,10,2.3068,0.8255,61.4127,10.083,3.5967,0.0881,0,-0.0034,1.3927,19.9943,ADANIPOWER,2024-05-14,0,13.1492
5.8384,40,1.7307,0.6172,61.6964,8.501,4.3763,0.0746,1,0.016,0.9033,-0.3675,ADANIPOWER,2025-04-15,0,-3.4494
6.3243,16,6.0774,0.6978,68.8694,10.873,2.8575,0.0984,1,0.0376,1.0929,19.9537,ADANIPOWER,2025-06-10,0,-10.2157
5.9469,35,5.5537,0.557,69.2513,10.1385,2.4318,0.0672,0,-0.007,1.1305,19.1335,ADANIPOWER,2025-09-08,0,20.7406
4.3466,28,4.9219,0.5753,57.2477,10.7727,2.2054,-0.0056,1,0.0078,1.2244,24.7568,ADANIPOWER,2026-01-01,0,-6.9913
11.1639,0,3.9851,0.9389,68.3759,12.5342,3.8039,0.0878,0,-0.0025,1.2671,7.4671,ADANIPOWER,2026-02-04,0,-14.3538
7.0111,5,4.6631,0.8017,61.6793,17.6733,3.1669,0.0451,0,-0.0708,1.2362,-5.5369,ADANIPOWER,2026-03-12,1,37.8762
8.425,7,4.0454,0.8907,65.4163,8.5244,3.5093,0.0785,0,-0.0758,1.2687,-2.7338,ADANIPOWER,2026-03-16,1,33.4571
7.4628,6,1.7824,0.9146,69.3566,10.0573,3.7756,0.2169,1,0.0144,1.6613,64.7233,ADANIPOWER,2026-05-25,0,-3.7392
8.8572,17,1.9305,0.8382,64.4906,9.8926,3.5824,0.0639,1,0.0583,1.1819,-14.2904,AEGISLOG,2017-02-02,1,26.757
6.9824,41,4.9152,0.7538,65.5325,21.9474,3.2556,0.0743,1,0.0066,0.9179,3.7416,AEGISLOG,2017-09-06,0,15.4074
7.9934,11,1.9576,0.8936,58.2923,12.8955,4.4797,0.033,0,-0.0298,1.1261,0.6575,AEGISLOG,2019-08-26,0,-15.4043
8.7883,10,3.3689,0.7338,57.6034,13.7497,4.2052,0.0181,1,0.0417,0.88,-10.0499,AEGISLOG,2019-11-14,0,-2.8927
11.604,0,2.6583,0.7719,69.6039,9.5155,4.1871,0.2158,1,0.1158,1.1985,-5.4833,AEGISLOG,2020-06-05,0,-14.4025
7.549,11,1.8795,0.8169,56.6769,9.3371,3.6538,0.0073,1,0.086,0.9029,23.1667,AEGISLOG,2020-11-12,0,3.995
11.3729,0,4.6134,0.8536,69.9966,10.5502,3.6856,0.1525,1,0.0935,1.1262,31.8757,AEGISLOG,2021-01-13,0,1.8203
7.3597,12,4.4017,0.7608,61.4537,11.5728,3.5059,0.0576,1,0.0044,1.1724,26.0712,AEGISLOG,2021-04-28,0,5.5719
12.8905,0,9.0741,0.8781,67.0017,28.0959,3.9002,0.0693,0,-0.0181,0.6016,-30.1444,AEGISLOG,2021-11-25,0,-5.1798
10.1563,0,6.3676,0.86,63.7621,13.5594,4.4411,0.0929,1,0.001,1.2673,36.4424,AEGISLOG,2022-10-19,0,19.9344
9.5295,19,3.0397,0.9226,69.678,8.8645,4.0179,0.1779,1,0.0338,1.4109,39.9669,AEGISLOG,2022-12-13,0,-8.5848
7.5951,20,7.1428,0.8036,63.2534,21.9083,3.494,0.0908,0,-0.0322,1.4272,33.0546,AEGISLOG,2023-01-30,0,6.2297
7.6023,10,1.581,0.829,62.0651,10.3685,4.3245,0.0961,1,0.0015,1.4649,21.1722,AEGISLOG,2023-04-05,0,-7.505
6.8257,21,3.0665,0.9499,62.7612,9.5341,2.9825,0.0954,1,0.0137,1.3513,23.7409,AEGISLOG,2023-04-24,0,-9.0547
10.1377,0,6.0712,0.8333,57.732,16.9277,3.1205,-0.0131,1,0.0478,0.9515,2.3431,AEGISLOG,2023-07-05,0,0.3089
11.1658,0,4.1526,0.7646,59.5548,11.0382,3.6137,0.0163,1,0.0402,0.9846,3.4393,AEGISLOG,2023-07-10,0,-2.9889
10.1945,0,4.019,0.8719,66.3676,9.6572,5.1441,0.1495,1,0.0177,1.0198,30.4694,AEGISLOG,2024-02-15,0,-13.0045
10.1957,0,2.8574,0.789,64.2996,8.4771,4.0001,0.1407,0,-0.0315,1.1303,2.0833,AEGISLOG,2024-11-28,0,-12.1266
4.404,7,3.1824,0.6043,58.5939,8.7442,2.6708,0.0271,1,0.0358,0.9621,8.3188,AEGISLOG,2025-06-26,0,-10.2052
8.5345,62,9.6096,0.7922,62.7661,16.2646,2.9389,0.0495,1,0.0069,0.9344,-3.9445,AEGISLOG,2025-09-15,0,-1.5384
7.7715,5,3.0525,0.5609,58.258,10.103,4.5646,0.0032,0,-0.0093,0.8432,-13.7301,AEGISLOG,2026-04-15,0,4.2985
13.9279,0,4.1015,0.4322,67.366,8.9478,4.9299,0.082,0,-0.0025,0.9064,-8.3651,AEGISLOG,2026-04-17,0,-2.036
7.079,23,8.5856,0.1455,55.8628,10.8891,2.9336,0.0216,1,0.0237,1.065,-6.556,AEGISVOPAK,2025-12-01,0,-7.8149
9.7377,3,6.5192,0.7535,67.1444,9.4025,3.6481,0.1135,1,0.0128,0.8298,-13.1176,AEGISVOPAK,2026-05-07,0,-13.5282
8.3116,6,4.4702,0.8915,59.9106,11.5231,2.9958,0.0302,1,0.0536,0.9315,-12.1928,AFCONS,2025-05-13,0,-8.2005
18.0527,0,16.4049,0.4902,67.4804,11.2912,4.7552,0.1087,0,-0.0093,0.749,-17.4939,AFCONS,2026-04-15,0,-14.1699
14.0011,0,2.9236,0.8354,67.7752,8.1423,3.8901,0.0,0,-0.0164,1.0,0.0,AFFLE,2019-09-16,1,52.5607
7.9164,10,6.096,0.6396,66.3803,8.0094,3.6115,0.1023,0,-0.0001,1.0,78.3787,AFFLE,2020-01-29,0,6.2418
12.4849,0,1.9387,0.725,68.011,8.0056,4.1795,0.1415,0,-0.0346,1.0,75.4751,AFFLE,2020-02-03,0,1.5862
10.5971,0,5.9734,1.0,69.7959,16.4875,3.7203,0.1074,1,0.0719,1.5479,40.9916,AFFLE,2021-02-05,0,16.5769
7.8416,9,2.8447,0.851,68.2302,10.3819,3.4098,0.082,1,0.0069,1.2054,48.6958,AFFLE,2022-01-03,0,4.0287
7.1501,17,2.7704,0.5839,58.3225,9.4226,3.2429,0.0522,1,0.0157,0.8101,-7.6681,AFFLE,2022-07-18,0,14.1623
5.9664,24,4.284,0.9207,64.7336,16.6863,2.6228,0.025,1,0.0431,1.0854,19.1125,AFFLE,2022-11-11,0,-8.5097
10.7774,0,4.278,0.8523,64.1145,9.6265,3.1309,0.0473,1,0.0364,1.0469,27.4839,AFFLE,2022-11-18,0,-12.033
6.1656,16,6.893,0.7093,65.0439,10.8789,2.8948,0.0989,1,0.0348,0.9679,17.1897,AFFLE,2023-08-01,0,-5.5727
3.9871,41,3.0899,0.65,63.1592,8.532,1.9448,0.0404,1,0.0066,0.9965,20.7911,AFFLE,2023-09-06,0,-3.985
5.7126,43,3.7801,0.756,68.7314,9.1818,2.1279,0.07,1,0.0155,1.0072,25.4166,AFFLE,2023-09-08,0,-7.6621
7.3847,33,6.5863,0.7754,68.9832,16.4973,3.0088,0.0904,1,0.0069,0.9891,-10.2589,AFFLE,2024-05-17,0,-8.4795
8.7442,8,6.0052,0.8993,69.5477,11.7583,3.844,0.1096,0,-0.0149,1.4169,25.7159,AFFLE,2024-12-02,0,-4.9029
7.1835,3,2.2732,0.899,65.2994,9.9442,3.3199,0.0991,1,0.0554,1.0114,-5.818,AFFLE,2025-05-14,0,10.1776
6.7757,28,7.6559,0.6668,69.3018,11.8156,2.8922,0.0959,1,0.0277,1.4014,8.9891,AIAENG,2017-01-12,0,9.6935
4.0081,42,4.6864,0.8335,63.9877,10.546,2.1197,0.0525,1,0.0215,0.8603,3.6998,AIAENG,2017-11-08,0,4.7693
7.005,6,1.6819,0.727,66.218,8.9789,3.188,0.0873,1,0.0518,1.0197,10.1277,AIAENG,2019-03-28,0,-5.9595
11.55,0,3.8031,0.7676,68.6892,10.4009,2.8071,0.0584,1,0.0436,0.9826,0.5342,AIAENG,2019-09-23,0,-11.0989
5.6503,63,2.1697,0.5651,61.8922,8.3579,3.3872,0.0618,1,0.0499,1.0404,22.8937,AIAENG,2020-08-21,0,-5.2742
7.8807,20,2.6124,0.7528,68.3509,9.7545,3.2303,0.1141,1,0.0789,0.9861,24.8834,AIAENG,2021-01-20,0,-10.0311
4.289,35,2.0374,0.6018,58.9542,9.7122,2.8245,0.0016,1,0.0661,0.984,8.5799,AIAENG,2021-08-31,0,-6.2796
6.456,38,3.2055,0.8902,65.8453,11.1339,2.9672,0.0387,1,0.0721,0.9973,10.5573,AIAENG,2021-09-03,0,-9.1183
5.2444,64,1.5066,0.7356,65.5648,8.923,2.3525,0.0379,1,0.0452,0.8208,-6.8869,AIAENG,2022-01-17,0,-8.2493
5.1078,74,2.1343,0.6344,67.2273,11.4951,3.1238,0.0541,1,0.0084,0.903,-3.5492,AIAENG,2022-02-01,0,-10.2791
9.0712,14,5.2637,0.6016,66.9516,12.6152,3.1798,0.1342,1,0.0761,1.3399,59.1175,AIAENG,2022-08-10,0,0.7285
5.2274,19,1.882,0.7738,62.8709,8.1101,3.3043,0.0828,1,0.0324,1.4806,49.2819,AIAENG,2022-09-20,0,-6.0862
6.8457,55,6.4088,0.6113,59.5384,14.3769,3.1684,0.0533,1,0.0412,1.3014,23.9133,AIAENG,2022-11-14,0,-6.969
8.3971,64,4.1482,0.7438,62.6368,15.1397,2.9342,0.0553,1,0.0468,1.1184,17.6907,AIAENG,2023-05-30,0,6.4613
5.8392,62,2.6868,0.7944,63.3315,10.8627,3.1933,0.0365,0,-0.0297,1.246,10.0492,AIAENG,2023-11-01,0,-4.0332
4.8985,109,2.5353,0.6288,62.5028,10.7739,2.2869,0.0414,1,0.053,1.0584,2.6278,AIAENG,2024-01-10,0,-2.4012
11.3014,0,2.2224,0.6265,68.0012,8.3381,4.0451,0.1237,1,0.0283,1.0671,11.3616,AIAENG,2024-01-31,0,-10.0229
7.5906,3,3.5212,0.4531,55.6829,9.3914,2.2311,-0.0265,1,0.0166,0.8561,-7.9884,AIAENG,2025-03-21,0,-7.6129
4.6883,33,1.8754,0.9188,66.2364,21.361,2.1214,0.0451,0,-0.0003,0.9318,-3.2427,AIAENG,2025-10-01,0,21.005
4.9867,58,5.7813,0.8331,65.1183,15.8729,2.2612,0.0825,1,0.0141,1.04,4.6505,AIAENG,2025-11-10,0,13.7035
12.2466,0,2.4871,0.9462,58.7286,10.0959,4.1993,0.0192,1,0.0258,1.0768,3.3279,AIIL,2025-03-27,0,-14.4298
7.8368,13,3.4352,0.7678,63.0807,8.0798,4.5492,0.1453,1,0.0085,1.4478,74.9127,AIIL,2025-07-15,0,-7.765
7.8246,15,2.0453,0.772,57.3843,8.9119,3.2768,-0.0215,1,0.0028,1.1076,-2.3608,AIIL,2025-12-16,0,7.7858
10.1983,0,3.7139,0.8545,61.1586,12.0998,3.3122,0.0231,1,0.005,1.0869,2.2823,AIIL,2025-12-19,0,3.8788
6.0832,28,1.5373,0.7184,58.9962,8.1652,3.4552,0.0107,1,0.0553,0.9535,-9.7141,AJANTPHARM,2017-02-09,0,-3.542
4.5311,12,2.6933,0.8637,55.8024,12.9136,2.8632,-0.0275,1,0.0172,0.6145,-23.0731,AJANTPHARM,2017-09-21,0,-0.5875
8.3298,16,1.6771,0.7452,62.7922,8.126,4.9856,0.0853,1,0.0443,0.7199,-20.8684,AJANTPHARM,2018-07-27,0,7.0612
5.8789,8,2.7638,0.7688,57.5621,11.4867,3.1744,-0.0151,1,0.041,0.8639,4.1538,AJANTPHARM,2019-03-12,0,-7.3986
4.232,39,7.2153,0.8618,62.1664,22.1008,2.8105,0.0649,1,0.0358,0.9478,-2.3704,AJANTPHARM,2019-05-02,0,-8.6401
12.9216,0,4.773,0.881,69.2054,10.4289,3.8744,0.1195,1,0.0654,1.5251,36.9766,AJANTPHARM,2020-07-31,0,-9.5695
4.8044,34,1.8125,0.8744,64.0072,14.5256,2.4908,0.0325,1,0.057,1.0541,18.9189,AJANTPHARM,2021-09-29,0,-9.2416
6.2973,95,5.8536,0.5433,67.1883,8.113,3.1817,0.0638,0,-0.02,1.0397,-1.9214,AJANTPHARM,2021-12-28,0,-5.0313
6.7752,18,7.1299,0.6198,65.9629,15.6899,3.3606,0.0751,1,0.0401,1.1807,23.9088,AJANTPHARM,2023-07-25,0,17.799
5.4052,14,8.1613,0.5608,68.578,15.5384,3.2582,0.1216,1,0.0261,1.2947,44.5286,AJANTPHARM,2023-09-13,0,3.6612
4.4564,46,3.2521,0.7457,62.3876,9.2248,2.8115,0.0476,0,-0.0297,1.3758,22.8173,AJANTPHARM,2023-11-01,1,25.8515
7.0023,52,2.0182,0.7735,65.699,10.0903,2.9967,0.0686,0,-0.0087,1.4154,28.6402,AJANTPHARM,2023-11-09,0,17.9451
8.2938,28,5.2414,0.7832,60.7974,21.7635,2.9744,0.0338,0,-0.0169,1.3581,4.7251,AJANTPHARM,2024-12-27,0,-11.9149
4.202,68,1.8569,0.8067,62.3435,10.3064,2.1735,0.0178,1,0.0236,0.9609,-0.9672,AJANTPHARM,2025-11-03,0,5.4368
5.5884,102,2.2567,0.8912,67.0252,8.1469,2.18,0.071,1,0.0122,1.016,3.0874,AJANTPHARM,2025-12-22,0,-2.3451
5.5799,16,4.0227,0.7998,67.9663,9.2739,2.4639,0.0,0,0.0,1.0,0.0,ALKEM,2016-09-02,0,-1.528
6.8042,48,6.0505,0.6823,64.5543,17.2729,3.6083,0.0458,1,0.0339,0.8913,-8.2586,ALKEM,2018-07-24,0,-4.4078
6.6671,263,1.9924,0.7605,67.4497,8.8214,2.9943,0.0915,1,0.0144,1.1451,12.7419,ALKEM,2019-09-20,0,-0.5044
7.5609,6,3.74,0.711,59.8104,12.4569,2.9117,0.015,1,0.0013,0.8277,1.3551,ALKEM,2021-04-09,0,17.0006
4.4121,22,3.6517,0.565,65.0439,9.4654,2.8247,0.0533,0,-0.0083,0.8849,1.5156,ALKEM,2021-05-05,0,18.1197
6.6813,5,1.9484,0.9384,68.8755,8.8938,2.8728,0.1005,1,0.0532,0.9232,0.7779,ALKEM,2021-06-01,0,24.3273
4.3669,22,2.6922,0.4907,64.1558,9.0689,2.5211,0.0274,0,-0.0189,1.0366,-4.7431,ALKEM,2021-12-30,0,-5.8453
3.7504,92,3.7074,0.9685,69.0276,13.9619,1.7973,0.0404,0,-0.0148,1.0451,-2.425,ALKEM,2023-02-08,0,-0.2206
7.2934,41,2.676,0.9674,64.2713,11.0421,2.5169,0.0356,1,0.0067,1.1969,4.9925,ALKEM,2024-05-06,0,-4.5825
4.7672,31,1.9431,0.9331,66.5187,8.7498,2.6656,0.0757,1,0.0162,1.0207,15.0843,ALKEM,2024-08-07,0,8.1399
6.5757,29,1.6896,0.9241,68.6114,9.8355,2.5543,0.0844,1,0.0572,0.8786,-3.3905,ALKEM,2025-04-23,0,-7.9347
5.4576,36,7.1336,0.8482,63.195,19.3095,2.4324,0.0532,0,-0.0214,0.9709,5.5193,ALKEM,2025-08-12,0,1.6269
4.1424,84,3.067,0.8665,63.9724,8.4805,1.9012,0.0316,1,0.0065,1.1828,8.0078,ALKEM,2026-01-07,0,-5.5155
6.7739,22,7.0035,0.3483,61.2136,16.2814,4.2239,0.0473,1,0.0305,0.8009,-10.7144,AMBER,2018-09-07,0,-11.3845
8.2267,45,2.8561,0.6709,62.0941,8.5927,4.2296,0.0467,0,-0.0298,1.2996,2.0512,AMBER,2019-08-26,0,14.7412
10.0428,0,3.8965,0.6451,64.4156,10.9188,4.2895,0.15,1,0.0279,1.5271,57.0677,AMBER,2020-10-16,0,17.34
9.1272,9,4.5083,0.7948,61.6924,14.324,3.9953,0.1136,1,0.0826,1.2438,61.8563,AMBER,2020-11-27,0,0.86
4.4512,7,4.8844,0.4769,58.7172,15.3394,2.2642,-0.0103,1,0.0377,1.0855,0.1738,AMBER,2021-06-23,0,-2.8572
7.3148,33,4.1197,0.7722,62.5482,13.5035,2.7172,0.0267,1,0.0609,0.7968,-6.1726,AMBER,2021-09-01,0,5.8992
4.5528,5,3.3566,0.7836,65.197,14.4767,2.8816,0.0808,1,0.0491,0.8464,11.3853,AMBER,2021-09-30,0,0.0159
10.6363,0,2.8523,0.8799,58.9834,10.7366,4.2688,0.0348,0,-0.0516,1.197,20.9959,AMBER,2021-12-21,0,-6.6577
6.0729,24,5.8002,0.6761,69.6654,10.417,3.3816,0.1033,0,-0.002,1.1934,20.644,AMBER,2022-05-02,0,-13.7056
