bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl,source_batch
6.7763,27,1.6258,0.8812,66.7173,8.6258,2.3621,0.0885,1,0.002,1.1203,16.3864,M&M,2025-01-02,0,-7.6782,Nifty 50
4.623,64,2.3549,0.4943,68.527,9.8613,2.3098,0.067,0,-0.0056,1.0491,35.7993,M&M,2025-08-18,0,-6.1615,Nifty 50
7.8632,76,2.581,0.209,63.0705,11.7664,2.755,0.0765,0,-0.0096,1.192,18.7982,M&M,2025-09-04,0,-2.3079,Nifty 50
4.2168,35,3.4156,0.5,63.3682,8.8774,2.5576,0.0656,1,0.1007,1.152,43.3465,MARICO,2020-07-28,0,-2.4997,Nifty 50
7.711,83,1.709,0.8634,61.4149,10.332,2.8389,0.0306,1,0.0165,1.0142,9.6277,MARICO,2020-10-05,0,6.9349,Nifty 50
6.7739,73,1.6816,0.8412,60.0424,8.7741,2.2032,0.0327,0,-0.0224,0.9441,12.7073,MARICO,2021-04-13,1,26.6722,Nifty 50
3.0045,27,3.2646,0.7436,65.3799,11.7369,2.0676,0.0708,1,0.0042,1.1745,41.779,MARICO,2021-07-30,0,4.8727,Nifty 50
3.014,55,1.6983,0.8606,65.2918,9.6864,1.8659,0.0361,1,0.0519,0.9872,6.0657,MARICO,2022-09-14,0,-6.2537,Nifty 50
6.0666,8,1.6768,0.8327,64.2273,8.3137,1.79,0.0238,1,0.0315,0.9395,1.7979,MARICO,2022-12-09,0,-4.9612,Nifty 50
2.7773,99,2.3894,0.8496,58.4984,15.4349,1.5576,0.0054,1,0.0151,0.9241,-8.2436,MARICO,2023-04-25,0,6.8229,Nifty 50
4.0357,45,2.4397,0.9198,61.3132,11.8615,2.0679,0.0341,1,0.0358,1.0132,14.096,MARICO,2023-07-27,0,0.4074,Nifty 50
4.391,179,2.1947,0.7651,66.9857,10.0204,1.9174,0.037,1,0.0065,0.8386,0.6453,MARICO,2024-05-06,0,20.2224,Nifty 50
3.9076,3,2.6821,0.8283,69.2336,8.553,2.4548,0.1276,0,-0.024,1.0601,17.3253,MARICO,2024-06-04,0,1.2439,Nifty 50
5.1135,36,2.3589,0.3973,67.5021,9.6107,2.7879,0.0717,0,-0.0138,1.058,-1.5459,MARICO,2025-02-01,0,-7.1543,Nifty 50
8.7752,2,2.782,0.4943,64.6731,8.5119,2.6188,0.1083,1,0.0568,1.1489,12.7467,MARICO,2025-05-05,0,-3.6401,Nifty 50
5.9749,46,2.6443,0.1766,62.5149,8.1115,1.8828,0.0256,1,0.0249,1.0594,14.7492,MARICO,2025-07-04,0,-4.4729,Nifty 50
6.0301,10,2.8365,0.902,69.8098,16.6019,2.27,0.0943,1,0.0895,1.0267,16.0629,MARUTI,2021-01-08,0,-6.047,Nifty 50
9.7733,142,1.8813,0.8105,66.1614,9.671,2.432,0.0736,1,0.0474,0.9091,5.7322,MARUTI,2021-10-07,0,0.0956,Nifty 50
7.3051,18,3.7724,0.8679,68.738,17.2844,2.733,0.101,1,0.0094,0.9921,7.1245,MARUTI,2021-11-16,0,-5.9625,Nifty 50
5.1646,11,1.9542,0.9091,66.9958,16.2391,2.5212,0.0739,0,-0.051,1.2143,-6.0695,MARUTI,2022-06-23,0,11.9134,Nifty 50
4.7378,41,2.43,0.6093,64.5275,8.47,2.1504,0.0476,1,0.042,1.1569,25.1274,MARUTI,2022-09-15,0,-4.97,Nifty 50
2.9857,53,2.2148,0.9362,61.6435,15.0416,1.4711,0.0121,0,-0.0085,0.9261,-5.5479,MARUTI,2023-01-24,0,-3.3261,Nifty 50
3.4897,158,1.9441,0.7938,68.0488,9.9872,1.4993,0.0608,1,0.0422,1.1137,10.6689,MARUTI,2023-06-30,0,-3.8906,Nifty 50
4.7613,90,2.7595,0.8753,66.7902,12.4552,1.9222,0.0372,1,0.0232,0.9957,3.4387,MARUTI,2024-02-01,0,13.792,Nifty 50
7.7267,58,2.9901,0.81,62.7745,24.4402,1.934,0.025,1,0.0588,1.1379,11.8662,MARUTI,2024-07-09,0,-3.6039,Nifty 50
2.7162,109,1.597,0.7373,60.6738,9.3251,1.395,0.0151,1,0.0397,0.9202,-1.5584,MARUTI,2024-09-20,0,0.4963,Nifty 50
6.7553,33,3.68,0.9718,67.9517,13.6519,2.0933,0.0599,1,0.002,0.9807,-3.7473,MARUTI,2025-01-02,0,3.8326,Nifty 50
5.2932,26,2.0091,0.8705,64.125,10.9502,2.2939,0.0311,1,0.0538,1.0588,10.3384,MARUTI,2025-04-30,0,-0.9366,Nifty 50
10.0815,32,3.2543,0.6243,67.922,8.5605,3.194,0.083,1,0.0629,0.8316,66.255,MOTHERSON,2020-08-10,0,5.0961,Nifty 50
10.2859,15,1.725,0.8687,67.1793,9.629,3.8397,0.0911,1,0.0141,1.7048,52.3258,MOTHERSON,2021-05-10,0,-2.51,Nifty 50
7.7842,23,3.9747,0.7639,62.1053,12.1362,3.2134,0.0606,1,0.0474,0.9185,-1.7377,MOTHERSON,2021-10-07,0,-5.5217,Nifty 50
9.0178,4,4.5307,0.7573,62.828,10.5618,3.5183,0.0899,1,0.0094,0.8661,5.4083,MOTHERSON,2021-11-16,0,-13.4085,Nifty 50
10.9086,16,4.0551,0.7109,68.7512,9.184,2.9912,0.102,1,0.0345,0.7874,2.2234,MOTHERSON,2022-07-21,0,-10.5458,Nifty 50
6.3978,19,2.0306,0.904,68.9803,10.4642,2.2353,0.1101,1,0.0318,1.1887,7.1723,MOTHERSON,2023-06-21,0,9.6911,Nifty 50
5.3838,82,2.6795,0.6844,55.1961,8.3967,2.6418,-0.0057,1,0.0264,1.0794,-3.7892,MOTHERSON,2023-11-29,0,-1.1328,Nifty 50
7.4456,6,4.1599,0.8319,67.8156,8.3747,2.8878,0.0962,1,0.0777,1.0374,8.2325,MOTHERSON,2023-12-29,0,7.2713,Nifty 50
7.1171,11,4.928,0.6726,65.3429,9.432,2.8937,0.0617,1,0.0251,1.5913,59.9976,MOTHERSON,2024-09-18,0,-5.673,Nifty 50
4.2948,26,3.1412,0.6667,61.5866,8.6025,2.6391,0.041,1,0.023,1.1033,6.106,MOTHERSON,2025-11-13,0,4.1802,Nifty 50
9.8435,2,2.4228,0.3274,62.9467,12.9145,3.6409,0.0422,0,-0.0037,1.2125,8.2441,MOTHERSON,2026-02-03,0,3.1658,Nifty 50
8.6229,3,1.7692,0.7766,65.0478,10.1031,3.6691,0.0866,1,0.0312,1.2017,7.9907,MUTHOOTFIN,2020-10-27,0,-8.174,Nifty 50
6.2434,46,2.0722,0.789,56.477,10.6113,2.5655,0.0062,1,0.013,0.8724,0.9087,MUTHOOTFIN,2021-05-17,0,20.0053,Nifty 50
4.3613,6,2.4198,0.9229,69.3232,10.8771,2.4768,0.1564,1,0.0328,1.1369,20.1696,MUTHOOTFIN,2021-07-05,0,-5.6336,Nifty 50
7.9207,18,2.1171,0.9081,65.8664,10.8094,2.6824,0.1156,1,0.015,1.2329,27.1917,MUTHOOTFIN,2021-07-22,0,-8.4366,Nifty 50
7.659,49,6.2927,0.8432,68.8601,16.3714,3.4455,0.0906,1,0.0207,1.1235,11.3729,MUTHOOTFIN,2021-11-08,0,-8.7245,Nifty 50
8.0666,142,2.8787,0.936,68.6723,9.0772,2.3645,0.0377,1,0.0044,0.9628,-5.3664,MUTHOOTFIN,2023-04-06,0,22.9268,Nifty 50
6.1683,30,6.8803,0.8423,63.4448,13.3274,3.3535,0.0768,0,-0.026,1.3437,23.0222,MUTHOOTFIN,2025-02-13,0,-7.6064,Nifty 50
6.0309,32,10.9717,0.669,63.7441,29.595,2.9844,0.052,0,-0.0156,1.1803,17.4211,MUTHOOTFIN,2025-08-14,0,11.6011,Nifty 50
4.7709,43,3.7443,0.6875,64.3941,10.0551,2.8822,0.0541,1,0.0106,1.1479,42.6877,NAUKRI,2020-01-24,0,-1.1265,Nifty 50
8.325,44,2.2263,0.8,68.7589,8.2985,3.2706,0.1001,1,0.0482,1.1639,38.3904,NAUKRI,2020-10-14,1,44.2601,Nifty 50
7.7747,66,1.6839,0.9362,66.4117,8.1776,3.849,0.0983,1,0.0863,1.1476,34.8472,NAUKRI,2020-11-13,1,25.7697,Nifty 50
10.183,8,1.7795,0.9405,66.4538,9.7009,2.5851,0.0592,1,0.0577,0.9062,7.6374,NAUKRI,2021-06-15,1,36.0489,Nifty 50
10.5498,13,2.0154,0.9327,66.1698,8.4056,3.2771,0.1345,1,0.0632,0.9814,-8.8761,NAUKRI,2022-07-29,0,-7.0103,Nifty 50
6.5457,20,4.1055,0.8791,58.3347,14.032,2.9617,0.0286,1,0.0431,0.9978,9.0426,NAUKRI,2022-11-11,0,-6.5212,Nifty 50
9.9598,21,5.4476,0.8584,66.6013,8.2666,2.9694,0.0938,1,0.0412,1.0834,16.9685,NAUKRI,2022-11-14,0,-11.3563,Nifty 50
7.3044,26,5.9125,0.8981,69.9779,13.6762,3.1439,0.1292,1,0.0428,1.0773,14.8427,NAUKRI,2023-05-26,0,8.4578,Nifty 50
7.6947,31,4.0855,0.8797,68.5247,17.5313,2.2726,0.1035,1,0.0197,1.2153,38.9481,NAUKRI,2023-08-04,0,-7.955,Nifty 50
5.9011,24,2.4853,0.7941,62.7007,11.3966,3.0887,0.053,1,0.008,1.1484,15.021,NAUKRI,2024-03-27,0,2.8148,Nifty 50
5.6752,14,5.1972,0.6541,64.2147,14.4567,3.3892,0.0999,1,0.0068,1.1934,22.3697,NAUKRI,2024-05-17,0,-9.156,Nifty 50
5.9807,14,4.7626,0.7772,63.4205,9.735,3.0149,0.1014,1,0.0368,1.261,41.4993,NAUKRI,2024-08-02,0,4.1857,Nifty 50
4.6874,23,1.7391,0.8635,59.4717,8.2581,2.4532,0.0288,1,0.0129,0.9522,-5.738,NAUKRI,2025-09-22,0,-8.2534,Nifty 50
9.1554,64,3.0511,0.7938,68.8234,10.7061,2.39,0.1024,0,-0.0339,1.3257,21.3701,NESTLEIND,2020-02-03,0,-4.378,Nifty 50
5.2252,34,1.8284,0.7331,65.6532,11.5426,2.2136,0.0441,1,0.0791,1.3545,6.9438,NESTLEIND,2020-07-16,0,-6.9555,Nifty 50
6.8399,106,3.8564,0.9226,68.1158,12.1188,2.4907,0.0738,1,0.0312,0.7972,6.7534,NESTLEIND,2020-10-27,0,2.6099,Nifty 50
7.2697,20,1.5244,0.9382,66.0941,9.9465,2.7105,0.0931,1,0.0918,0.826,10.6876,NESTLEIND,2020-12-10,0,-3.8383,Nifty 50
5.4227,10,2.34,0.7376,65.7371,8.0952,2.01,0.0826,1,0.0502,1.0506,6.9143,NESTLEIND,2022-07-28,0,-1.2798,Nifty 50
5.8973,99,2.491,0.9195,69.1791,12.0608,1.8502,0.0415,0,-0.0113,1.0058,0.4589,NESTLEIND,2023-03-31,0,16.0028,Nifty 50
8.1106,107,2.8513,0.8172,69.941,12.2494,1.7607,0.0671,1,0.0113,1.0455,2.4909,NESTLEIND,2023-04-17,0,14.1584,Nifty 50
3.1398,18,1.8101,0.9169,68.4199,12.0649,1.43,0.0675,1,0.0413,1.1309,15.4895,NESTLEIND,2023-06-07,0,-1.2244,Nifty 50
4.5712,99,3.452,0.5371,60.4815,12.9279,1.7104,0.0301,0,-0.0089,1.0419,7.0311,NESTLEIND,2023-10-04,0,19.5444,Nifty 50
5.3318,110,4.1106,0.9149,69.4557,10.6,1.8186,0.0749,1,0.0001,1.0586,9.3232,NESTLEIND,2023-10-19,0,6.2315,Nifty 50
4.5704,151,4.0488,0.8205,65.7837,17.8111,1.8058,0.0544,1,0.077,0.9776,14.6752,NESTLEIND,2023-12-19,0,-0.3588,Nifty 50
5.6904,98,2.2074,0.5542,55.1619,9.7002,2.3212,0.0035,1,0.0081,0.9405,1.9084,NESTLEIND,2024-06-05,0,-1.0516,Nifty 50
4.5899,57,3.8505,0.584,64.9705,12.4241,2.3993,0.0445,0,-0.013,0.9747,-15.1182,NESTLEIND,2025-01-31,0,-6.8586,Nifty 50
5.107,103,2.7179,0.8031,66.5171,8.7336,2.4912,0.0515,0,-0.0244,1.0394,4.9315,NESTLEIND,2025-04-09,0,-0.8927,Nifty 50
4.4622,26,1.7428,0.9273,62.0809,14.0899,1.7199,0.0432,1,0.0174,0.9487,1.0591,NESTLEIND,2025-10-15,0,0.8859,Nifty 50
6.8909,42,2.4858,0.8699,69.1054,9.8485,1.5784,0.0416,1,0.0112,1.0658,14.0156,NESTLEIND,2026-01-05,0,-4.6543,Nifty 50
3.0669,59,4.155,0.8728,61.8069,12.6504,2.0854,0.0459,0,-0.0215,1.1748,10.1977,NESTLEIND,2026-01-30,0,-4.7265,Nifty 50
7.4677,17,5.9726,0.831,66.8503,17.5598,2.5821,0.0444,1,0.0489,0.8851,16.8608,NTPC,2020-08-17,0,-3.0405,Nifty 50
8.9674,7,3.6129,0.8,61.8255,8.3194,2.9306,-0.0035,1,0.0312,0.7804,-6.1385,NTPC,2020-10-27,0,7.6244,Nifty 50
9.1544,35,2.4999,0.8955,69.5451,8.5169,2.7887,0.0661,1,0.0077,1.0597,12.1951,NTPC,2021-05-11,0,2.014,Nifty 50
6.3131,18,2.7374,0.9389,61.0276,11.8322,2.6792,0.0178,1,0.0175,0.9965,16.5789,NTPC,2022-01-04,0,-1.8929,Nifty 50
7.5975,4,2.4758,0.3583,68.4283,9.4335,2.4209,0.0832,0,-0.0191,1.1075,14.2217,NTPC,2022-01-28,0,-8.3873,Nifty 50
3.7761,73,2.0866,0.8077,64.6869,12.3373,1.8635,0.0334,0,-0.01,1.0768,5.1593,NTPC,2023-02-21,0,-1.4542,Nifty 50
3.2232,144,2.4756,0.632,67.0395,9.6145,1.744,0.0437,1,0.0344,1.0396,9.6357,NTPC,2023-06-08,1,28.75,Nifty 50
4.527,5,1.9588,0.5042,66.9156,9.1588,2.3155,0.0977,1,0.0006,1.2323,40.9991,NTPC,2023-09-29,0,-5.3837,Nifty 50
8.544,28,2.7921,0.9291,68.6505,20.7042,2.5469,0.1044,1,0.0376,1.2976,27.0222,NTPC,2024-06-03,0,-10.7655,Nifty 50
2.471,138,1.7989,0.7696,61.1802,11.2767,1.5026,0.0312,1,0.0372,0.9154,5.2871,NTPC,2025-10-29,0,-4.9685,Nifty 50
5.6995,10,3.7613,0.5176,57.6013,8.5286,3.3942,0.0052,0,-0.0102,1.314,5.1641,ONGC,2021-04-30,0,6.1381,Nifty 50
7.8627,50,1.5503,0.9176,65.9025,9.3298,2.5746,0.0512,1,0.0721,0.9338,19.3029,ONGC,2021-09-03,0,20.6705,Nifty 50
11.0821,21,4.4664,0.871,67.62,16.2243,4.0789,0.1574,0,-0.0865,1.658,14.5862,ONGC,2022-03-07,0,-12.9665,Nifty 50
8.205,5,1.6478,0.9123,57.027,9.6071,2.8759,0.0085,1,0.0832,0.819,-17.1824,ONGC,2022-08-12,0,-8.184,Nifty 50
7.3822,133,2.5234,0.9375,69.8737,16.9836,2.4536,0.0638,0,-0.0006,1.1451,16.978,ONGC,2023-02-16,0,-5.4856,Nifty 50
3.783,57,3.1133,0.7151,66.7058,15.8331,1.6846,0.0673,1,0.0003,1.0646,13.1543,ONGC,2023-09-01,0,-1.8081,Nifty 50
5.9571,32,3.9122,0.8007,60.2281,11.8637,2.7,0.0413,1,0.0054,1.3885,38.5004,ONGC,2024-04-15,0,-1.369,Nifty 50
6.7219,3,2.1824,0.9156,64.4194,8.4057,2.0836,0.055,1,0.0576,1.2241,4.9081,ONGC,2024-07-05,0,7.368,Nifty 50
6.277,13,1.9887,0.8636,58.1424,9.0698,2.9969,0.028,1,0.0625,0.7913,0.0,PFC,2020-08-06,0,2.2406,Nifty 50
8.5185,15,1.5639,0.8627,63.9405,8.2764,3.1075,0.0621,1,0.0629,0.7813,1.4164,PFC,2020-08-10,0,-1.0391,Nifty 50
6.1491,13,1.6446,0.8554,58.4031,10.1238,2.9119,0.0148,1,0.0099,0.8244,1.387,PFC,2020-11-02,0,18.0603,Nifty 50
10.2597,25,1.7415,0.8596,63.2776,8.0212,3.6125,0.0787,1,0.0681,1.097,51.3248,PFC,2021-02-03,0,-2.9781,Nifty 50
9.615,3,3.6794,0.8222,66.3962,10.2911,3.2158,0.0955,1,0.0615,1.0166,22.3291,PFC,2021-09-28,0,-3.0196,Nifty 50
8.2714,10,4.0166,0.6084,68.5143,8.4833,3.1353,0.1116,1,0.0657,1.0821,18.4394,PFC,2021-10-14,0,-7.9909,Nifty 50
5.2297,7,2.6533,0.7901,60.8629,13.3476,1.7674,-0.0134,1,0.0133,0.8893,10.1504,PFC,2022-10-27,0,22.4066,Nifty 50
7.7763,8,1.8812,0.9359,69.7185,8.8556,1.9103,0.0231,1,0.0162,0.9287,15.1075,PFC,2022-10-28,0,18.3844,Nifty 50
8.8864,9,2.1443,0.9073,68.687,9.8508,3.1047,0.1533,0,-0.0042,1.2238,26.7867,PFC,2023-01-02,0,-4.5692,Nifty 50
7.6417,12,2.4793,0.8547,61.6075,10.0927,3.6553,0.0999,0,-0.022,1.7623,58.4563,PFC,2023-11-02,1,43.9311,Nifty 50
7.7849,7,4.8926,0.8094,68.3805,10.6991,2.7986,0.0866,1,0.0151,1.5662,7.2244,PFC,2024-04-30,0,-3.7566,Nifty 50
8.2756,10,3.289,0.7852,55.3621,11.6972,4.0002,0.0004,0,-0.034,1.0518,-9.2647,PFC,2024-11-11,0,0.1918,Nifty 50
8.5115,25,3.0792,0.8131,67.7088,8.5589,2.0073,0.0271,1,0.0145,0.8732,-5.9772,PFC,2026-01-02,0,-6.8866,Nifty 50
7.0714,7,1.8724,0.95,61.8146,12.8091,2.8847,0.0663,0,-0.0215,0.9044,-4.9622,PFC,2026-01-28,0,1.4273,Nifty 50
3.3291,25,2.1152,0.9256,60.8596,12.2184,1.9677,0.0221,1,0.0998,1.1116,-11.6102,PIDILITIND,2020-07-20,0,-8.2731,Nifty 50
6.7096,34,2.2586,0.9013,67.3779,10.8777,2.114,0.061,1,0.0364,0.7727,7.4126,PIDILITIND,2020-10-19,0,-2.3917,Nifty 50
6.2846,42,4.9574,0.8757,67.0777,9.4826,2.5109,0.0843,1,0.0111,0.9005,13.2887,PIDILITIND,2020-10-29,0,-5.386,Nifty 50
7.5777,56,2.2952,0.8574,66.6202,9.9677,2.5425,0.0693,0,-0.0072,1.015,18.2438,PIDILITIND,2021-04-06,0,-5.3722,Nifty 50
4.4813,20,4.1564,0.9413,65.1605,14.1664,1.8556,0.0542,1,0.0288,0.9874,22.4635,PIDILITIND,2024-03-06,0,1.0327,Nifty 50
4.8016,50,1.7265,0.8681,59.0034,9.4583,1.8408,0.0089,1,0.0166,0.9494,-8.8399,PIDILITIND,2025-03-21,0,3.4634,Nifty 50
6.6149,61,1.6156,0.8351,65.5845,9.3226,2.2157,0.0432,0,-0.0189,1.0213,-3.7122,PIDILITIND,2025-04-08,0,0.2511,Nifty 50
6.4499,26,5.6266,0.7535,67.2895,10.45,3.3089,0.0869,1,0.0017,0.9325,2.6742,PIIND,2021-04-07,0,24.1342,Nifty 50
8.0823,17,1.9823,0.7534,69.4033,8.8726,2.3996,0.1122,1,0.0574,1.0091,30.9588,PIIND,2021-06-08,0,1.9533,Nifty 50
5.2657,16,2.8411,0.9002,61.4649,9.4001,3.3403,0.0329,0,-0.0298,0.9869,-1.6563,PIIND,2021-12-15,0,-8.4923,Nifty 50
10.5147,2,5.923,0.8662,63.9165,16.0277,3.1914,0.0291,0,-0.0006,0.9821,13.153,PIIND,2023-02-16,0,-12.2007,Nifty 50
5.9565,19,1.8035,0.923,62.6429,10.8265,2.3025,0.0273,1,0.0087,1.0146,-9.4296,PIIND,2023-04-18,0,0.4997,Nifty 50
7.1964,28,2.6265,0.7498,61.4367,9.9163,2.8109,0.0352,1,0.017,0.8295,4.2944,PIIND,2024-02-15,0,0.8078,Nifty 50
3.8685,72,1.7531,0.7961,64.5142,12.419,2.3997,0.0299,1,0.0406,1.0047,13.3738,PIIND,2024-06-20,0,23.002,Nifty 50
4.6534,93,2.1807,0.9063,67.6315,12.7033,2.2717,0.0794,1,0.0469,1.0312,9.7208,PIIND,2024-07-22,0,14.898,Nifty 50
7.7467,6,4.8529,0.6719,63.2478,17.9629,3.5921,0.0806,0,-0.0056,0.866,-11.9103,PIIND,2025-04-11,0,13.1305,Nifty 50
7.4135,19,3.2942,0.8052,69.2765,9.2613,2.8521,0.0974,1,0.0227,0.9559,12.7974,PIIND,2025-06-04,0,0.6913,Nifty 50
12.4155,0,2.4607,0.8162,68.6748,8.4732,3.4951,0.0757,1,0.0602,0.7558,19.1595,PNB,2020-08-28,0,-14.5555,Nifty 50
8.0227,33,2.5206,0.8872,61.0242,9.0615,3.0561,0.0564,0,-0.0196,0.9838,3.5206,PNB,2022-01-27,0,-9.4842,Nifty 50
8.2749,25,2.7742,0.8541,65.3321,12.9037,2.5878,0.0903,1,0.0729,0.8039,-6.4284,PNB,2022-08-01,0,-3.3117,Nifty 50
7.5269,9,3.0325,0.668,64.8601,8.8125,2.5165,0.119,1,0.0575,0.9244,-2.6151,PNB,2022-08-25,0,3.8783,Nifty 50
5.0318,31,2.0796,0.9227,63.1906,9.7978,2.4051,0.0576,1,0.0476,0.92,5.9955,PNB,2023-07-03,1,50.9129,Nifty 50
5.5047,24,2.5188,0.7833,64.9834,8.528,2.3083,0.0862,1,0.0003,1.2043,31.3223,PNB,2023-09-01,0,9.3488,Nifty 50
6.3031,7,2.3163,0.7701,63.1298,8.7486,2.6867,0.0574,1,0.0351,1.424,28.9119,PNB,2023-12-01,1,49.1276,Nifty 50
7.5365,4,2.0883,0.7306,66.2107,12.3069,2.5993,0.0635,1,0.0376,1.5279,34.0516,PNB,2024-06-03,0,-9.2396,Nifty 50
6.1577,19,3.9554,0.6575,60.7901,12.8087,2.9609,0.0264,1,0.0501,1.0734,5.2623,PNB,2024-07-29,0,-10.1353,Nifty 50
6.8631,7,1.7891,0.962,69.7512,8.7087,2.3193,0.0992,1,0.0313,1.0461,20.1479,PNB,2025-06-30,0,-2.7537,Nifty 50
7.735,25,3.1677,0.9537,69.542,8.7619,1.679,0.0448,1,0.0177,1.1704,20.2944,PNB,2025-09-17,0,-4.4347,Nifty 50
6.6563,15,2.0684,0.7841,63.3641,9.6763,2.2572,0.0824,1,0.0356,1.0992,10.1782,PNB,2025-10-20,0,0.6207,Nifty 50
6.0678,74,2.3137,0.9286,68.5881,10.1261,2.1571,0.0545,0,-0.0113,1.1255,24.4247,PNB,2026-01-14,0,-5.0497,Nifty 50
5.3128,7,2.9444,0.8315,69.5529,9.9844,2.8023,0.0844,1,0.0499,1.0793,19.3155,POWERGRID,2020-08-21,0,-11.3282,Nifty 50
4.328,26,2.989,0.8571,61.1422,15.492,2.2215,0.0424,1,0.0822,0.8686,7.8283,POWERGRID,2021-01-06,0,-3.423,Nifty 50
9.9582,2,3.1591,0.7759,63.0998,12.124,3.1052,0.0656,1,0.0681,0.8938,30.8542,POWERGRID,2021-02-03,0,0.8126,Nifty 50
6.3693,34,3.319,0.9415,69.7489,14.164,2.3304,0.0697,1,0.0325,1.0975,14.3933,POWERGRID,2021-08-12,0,-6.2779,Nifty 50
4.4684,65,2.5986,0.6146,65.314,15.7132,2.0302,0.0467,1,0.0615,0.9181,7.3482,POWERGRID,2021-09-28,0,2.8571,Nifty 50
7.513,6,1.5245,0.9424,67.9448,8.199,2.5436,0.0797,0,-0.0197,1.0156,18.0439,POWERGRID,2021-11-23,0,-0.368,Nifty 50
3.7646,28,1.8792,0.9329,64.1219,15.2782,2.2002,0.0557,1,0.0141,1.0992,24.123,POWERGRID,2022-01-20,0,-5.926,Nifty 50
3.6347,17,2.2809,0.9219,63.0391,8.066,1.9796,0.0567,1,0.0519,1.023,-2.5107,POWERGRID,2022-09-14,0,-4.8324,Nifty 50
3.4695,19,1.7534,0.9333,65.0914,10.2125,2.4414,0.0771,1,0.0211,1.2221,27.4327,POWERGRID,2024-01-24,0,9.8345,Nifty 50
9.547,8,3.088,0.5216,67.8102,15.5054,3.3192,0.1444,1,0.0376,1.3985,43.4367,POWERGRID,2024-06-03,0,-10.8792,Nifty 50
5.3784,21,1.8582,0.8866,69.7826,8.1106,2.7139,0.0964,1,0.051,1.2229,39.4208,POWERGRID,2024-08-01,0,-9.2835,Nifty 50
4.0662,58,1.8194,0.8902,65.7797,9.0814,1.7314,0.0316,1,0.0432,1.0851,12.016,POWERGRID,2024-09-24,0,-3.8618,Nifty 50
8.0232,51,2.9981,0.8844,68.1752,8.2935,2.6874,0.0726,0,-0.0037,0.9284,-1.8711,POWERGRID,2026-02-03,0,-1.1427,Nifty 50
8.4187,24,4.2014,0.7484,62.9336,10.8346,3.5115,0.0842,0,-0.0024,1.0206,17.3665,RECLTD,2020-02-05,0,-9.261,Nifty 50
9.7664,8,3.5861,0.8176,60.806,15.9159,4.3596,0.0521,0,-0.001,0.9202,-29.7159,RECLTD,2020-05-13,0,-14.7393,Nifty 50
8.6856,14,2.3693,0.864,68.0133,8.3503,2.4416,0.0428,1,0.0077,1.0626,4.3286,RECLTD,2021-05-11,0,4.2917,Nifty 50
7.1928,16,1.7216,0.9091,63.6744,8.2913,2.5653,0.052,1,0.0111,0.9861,9.4551,RECLTD,2021-08-02,0,-9.1441,Nifty 50
8.2679,42,1.856,0.9068,61.6377,9.4737,2.4485,0.0553,1,0.0679,0.9479,22.9448,RECLTD,2021-09-08,0,-2.5864,Nifty 50
5.1956,15,1.7263,0.9403,62.2019,8.4213,1.9217,0.021,1,0.0548,0.8169,-2.4752,RECLTD,2022-04-04,0,-4.8992,Nifty 50
6.0297,6,2.9499,0.8732,62.5114,10.0884,1.7884,-0.0057,1,0.0162,1.0121,18.026,RECLTD,2022-10-28,0,23.2099,Nifty 50
6.8851,7,3.4034,0.797,68.495,14.1296,2.3293,0.1375,1,0.0411,1.291,41.299,RECLTD,2023-07-24,1,39.5954,Nifty 50
9.2686,9,4.0524,0.7537,63.4022,9.5919,4.0793,0.1306,0,-0.022,2.1076,90.1289,RECLTD,2023-11-02,1,28.3026,Nifty 50
7.7782,13,2.0592,0.9085,65.473,10.8975,3.524,0.144,1,0.035,2.5798,67.1664,RECLTD,2024-01-19,0,0.0306,Nifty 50
7.3921,154,2.2358,0.9027,64.7547,8.7383,2.0251,0.0275,1,0.0078,0.9051,-3.3894,RECLTD,2026-01-01,0,-3.1041,Nifty 50
6.3283,35,3.3705,0.9116,68.1231,16.5484,1.8133,0.0566,1,0.0457,0.8993,8.0519,RELIANCE,2021-05-28,0,0.4272,Nifty 50
6.5077,12,1.5609,0.8833,59.3043,9.2997,2.1194,0.009,1,0.0162,0.8686,-2.4627,RELIANCE,2022-10-28,0,0.7522,Nifty 50
4.5002,32,3.1301,0.9382,69.888,9.1239,1.9468,0.0843,1,0.0473,0.9262,12.7282,RELIANCE,2022-11-28,0,-5.3185,Nifty 50
6.2588,80,1.9306,0.9243,63.9888,18.382,1.7461,0.0398,1,0.0376,1.0996,10.4465,RELIANCE,2024-06-03,0,-6.6009,Nifty 50
2.9897,22,2.7966,0.8881,63.9746,8.9541,1.536,0.0559,1,0.0262,1.1274,14.7082,RELIANCE,2025-06-20,0,0.8259,Nifty 50
13.8666,2,5.0337,0.5106,69.3099,9.3718,5.001,0.1791,1,0.0927,0.8839,-9.9363,SAIL,2020-07-08,0,6.8472,Nifty 50
11.0535,13,3.9494,0.8533,64.3535,15.2148,3.5387,0.0549,1,0.0465,1.0497,26.0297,SAIL,2020-11-05,1,71.8182,Nifty 50
10.0619,13,2.8758,0.8453,69.8366,8.1925,3.1374,0.1213,1,0.0063,2.1991,96.7429,SAIL,2021-07-29,0,-9.4591,Nifty 50
